evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,location_latitude,location_longitude,location_postal_code,location_city,,Pincode,Latitude of nearest fast charger,Longitude of the nearest fast charger,Distance from the nearet fast charger(in Km)
10652,01.01.21,DE*UFC*E32000114*2,-57.57071933,-14.6562437,-5714.741751,-1882.08452,-1573092.923,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
10653,01.10.20,DE*UFC*E32000114*1,-74.30235932,-11.01709406,-293.4082769,-2241.782629,-1937470.004,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
10655,01.03.21,DE*EDR*E21000136*1,-32.69913668,-8.94069439,3967.663974,-1119.062101,-503908.9099,51.158082,7.226709,42859,Remscheid,,428,51.157855,7.22812,0.101587068
10663,01.04.22,DE*EDR*E21000145*1,104.21353,5.691703078,8438.573928,3435.291996,2409612.568,52.91502,8.425643,27801,DÃ¶tlingen,,278,53.0557945,8.5012833,16.45198669
10664,01.03.22,DE*EDR*E11000146*2,5.683752431,-3.409699764,6598.070283,139.0001176,125978.6978,51.38224573,9.24671866,34289,Zierenberg,,342,51.2288935,9.4296715,21.27247406
10666,01.12.21,DE*UFC*E320105*1,-16.80318363,4.743865497,2534.152812,-407.4200403,-551816.0834,53.424101,9.963027,21077,Hamburg,,210,53.483558,10.211489,17.73021238
10667,01.08.21,DE*EDR*E11000318*2,25.25696284,-38.2089599,2532.866966,-100.6696153,281062.5001,51.772085,7.174789,45721,Haltern am See,,457,51.64476422,7.102951204,14.99779507
10668,01.04.19,DE*EDR*E02100073*1,-13.20882007,3.652024612,7339.440685,-341.1753276,-222156.7596,51.432622,11.423106,6542,06542 Wolferstedt,,654,49.99718,8.4241166,264.6528836
10669,01.12.21,DE*UFC*E320104*1,8.196816368,3.586546756,2342.980103,254.5799597,143310.9166,53.424056,9.963125,21077,Hamburg,,210,53.483558,10.211489,17.72606679
10674,01.09.19,DE*EDR*E99000502*1,-11.36328923,5.517953588,4229.126294,-110.882537,-121822.2001,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
10678,01.06.19,DE*EDR*E62100006*1,28.16096372,6.041209423,6892.363745,1215.366834,697815.7993,50.300134,8.234582,65520,65520 Bad Camberg,,655,50.300794,8.234861,0.076017035
10679,01.03.21,DE*UFC*E110001*1,-20.78824658,6.68881476,6774.928607,-455.4708097,-488912.3991,49.769169,10.470803,96160,Geiselwind,,961,49.819859,11.000909,38.46599199
10682,01.02.21,DE*EDR*E22100054*1,-3.698916901,7.740637201,8142.187256,-47.10274485,-8119.418617,54.070886,10.755442,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.660916436
10684,01.01.22,DE*UFC*E320105*1,-6.231113798,7.305318276,3027.912351,-27.86169703,-281316.292,53.424101,9.963027,21077,Hamburg,,210,53.483558,10.211489,17.73021238
10686,01.09.21,DE*UFC*E320114*1,-37.24973375,5.334562186,1012.784258,-1218.395555,-989672.3837,52.640926,13.244108,16540,Hohen Neuendorf,,165,52.662394,13.271513,3.019269284
10687,01.07.18,DE*EDR*E62100007*1,28.63259296,-13.459224,2997.781205,677.3597858,452683.5885,49.690307,8.603811,64625,64625 Bensheim,,646,49.6861354,8.6187296,1.16915747
10688,01.11.21,DE*UFC*E320110*1,107.2689733,-13.95576022,2756.886638,3006.684205,2960923.049,50.80941,7.220012,53721,Siegburg,,537,50.798281,7.20399,1.673035487
10692,01.02.22,DE*UFC*E110128*1,47.72974442,3.011906034,-9405.945049,1106.236966,226512.6666,51.382234,9.246841,34289,Zierenberg,,342,51.2288935,9.4296715,21.26634584
10695,01.02.21,DE*EDR*E62100006*1,11.25253411,4.848209015,5749.613364,541.0276941,313720.6023,50.300134,8.234582,65520,65520 Bad Camberg,,655,50.300794,8.234861,0.076017035
10698,01.01.22,DE*EDR*E21000198*1,34.28789832,14.19732661,12163.30695,1702.639609,1096872.16,51.036081,9.489578,34593,KnÃ¼llwald,,345,51.140217,9.2745376,18.96475723
10699,01.06.21,DE*EDR*E21000200*1,3.098038872,3.17874536,8113.918497,61.16159326,310629.9267,52.340394,10.354565,38176,Wendeburg,,381,52.262151,10.527829,14.64564231
10700,01.02.21,DE*UFC*E110025*1,-13.62416716,-3.304510707,3763.638325,-445.2276277,-464915.8006,47.909204,7.59244,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.82883118
10703,01.03.22,DE*UFC*E110007*1,-26.48870996,0.226328501,3229.536544,-826.6275765,-825843.3517,54.013926,9.933428,24623,GroÃŸenaspe,,246,54.04306,10.213704,18.59036948
10704,01.10.21,DE*UFC*E320114*2,-29.74675061,1.339027334,-2095.169433,-968.0946853,-781051.1269,52.640926,13.244108,16540,Hohen Neuendorf,,165,52.662394,13.271513,3.019269284
10705,01.05.22,DE*UFC*E110112*1,3.056266259,-3.381020107,4081.021101,41.52336188,99648.33295,49.836971,12.172432,92670,Windischeschenbach,,926,49.66344,12.14901,19.36900352
10707,01.07.20,DE*EDR*E22100035*1,7.192018569,-7.291295341,3925.663067,310.6474614,205630.6994,54.366156,9.670627,24791,24791 Alt-Duvenstedt,,247,54.32017008,9.626915146,5.84591625
10708,01.09.19,DE*EDR*E62100024*1,-12.87416585,2.634867464,8784.902835,-290.3006516,-42268.33191,49.946873,8.611233,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.16670972
10712,01.06.21,DE*EDR*E21000147*1,-9.504882616,2.876560811,8873.694814,-153.1277616,67977.28615,48.412051,10.912778,86169,Augsburg,,861,48.367939,10.889427,5.199259574
10714,01.08.19,DE*EDR*E22100030*1,-15.44771198,-1.646369301,2467.839266,-600.8767336,-247328.9862,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
10718,01.07.21,DE*EDR*E21000165*1,54.35765868,-23.57143719,4478.926347,1130.033579,954722.3078,50.928524,6.776295,50226,Frechen,,502,50.912347,6.819812,3.54128999
10721,01.05.22,DE*UFC*E320125*1,123.7088225,0.872653658,8056.040865,3122.956831,3670008.643,50.58188084,7.47883551,56593,Krunkel,,565,50.431696,7.4575,16.76781377
10722,01.04.19,DE*EDR*E22100035*1,-17.43729527,4.372455276,5376.750831,-481.7398839,-233708.8693,54.366156,9.670627,24791,24791 Alt-Duvenstedt,,247,54.32017008,9.626915146,5.84591625
10724,01.10.18,DE*EDR*E62100006*1,-12.86122493,-2.290908263,3156.889725,-322.0033026,-182363.4967,50.300134,8.234582,65520,65520 Bad Camberg,,655,50.300794,8.234861,0.076017035
10726,01.08.20,DE*EDR*E62100024*1,-11.00713759,3.108917446,7408.413393,-274.1644092,-38754.09706,49.946873,8.611233,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.16670972
10727,01.04.21,DE*EDR*E21000156*1,-7.833190963,8.111593792,7160.030027,-54.82989709,-91358.58124,49.350108,8.630616,69207,Sandhausen,,692,49.3508,8.632241,0.140627282
10730,01.08.21,DE*EDR*E21000162*1,86.4112658,-3.128564445,8143.141828,2739.434369,1892361.507,50.548416,7.585134,56307,Dernbach,,563,50.266142,7.51002,31.83561921
10731,01.06.18,DE*EDR*E22100030*1,-5.790487293,-1.73559316,18.588919,-155.7636053,-78464.22162,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
10733,01.12.19,DE*EDR*E62100050*1,14.26604867,0.430540401,6231.979496,503.1207235,407356.28,50.094757,8.352353,65207,65207 Wiesbaden,,652,50.048154,8.217435,10.93474753
10734,01.08.18,DE*EDR*E02100043*1,49.29163984,7.919220284,1066.546583,2270.105937,618898.2554,51.607277,12.183264,6794,06794 Sandersdorf-Brehna,,679,51.555342,12.19287,5.812927442
10735,01.03.20,DE*EDR*E22100053*1,-11.67139753,-2.793869938,2525.23714,-395.7804032,-180364.089,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
10737,01.05.19,DE*EDR*E02100057*1,-5.834235332,7.392680596,12855.30115,-94.24906501,-11672.30486,51.200127,14.329909,2625,02625 Bautzen,,262,53.041733,8.22121386,464.4154945
10738,01.03.22,DE*EDR*E21000201*1,80.49030435,-1.299767422,3434.414062,1923.669591,1400653.481,53.090906,9.17629,27367,Sottrum,,273,53.19436149,9.289197922,13.74942443
10740,01.06.21,DE*EDR*E02100043*1,16.94886453,-1.774590128,2259.565675,499.2190657,238403.0199,51.607277,12.183264,6794,06794 Sandersdorf-Brehna,,679,51.555342,12.19287,5.812927442
10741,01.06.21,DE*EDR*E21000152*1,-13.67550637,10.76979137,8730.19608,-133.4355038,-123516.8018,49.898259,9.394119,63879,Weibersbrunn,,638,49.994494,9.070137,25.53287081
10742,01.04.21,DE*EDR*E31100047*1,-4.593021931,-14.98480644,-2355.414853,-422.3774778,-304589.2143,50.52085,8.7554999,35415,35415 Pohlheim,,354,50.491861,8.655611,7.764754171
10743,01.04.21,DE*EDR*E02100017*1,-6.208820068,-2.69519761,2761.801796,-203.1753276,-151276.7596,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
10744,01.08.21,DE*UFC*E210003*1,-36.14018471,-13.36386385,-4656.179186,-1613.345695,-1010489.319,50.858083,6.806632,50354,HÃ¼rth,,503,50.84549667,6.913742423,7.648345805
10747,01.02.22,DE*EDR*E99000520*1,-7.448688459,8.912871909,13370.8398,-155.7019593,-47555.04522,51.105607,11.957291,6721,06721 Teuchern,,672,49.545854,8.352779,309.0652094
10748,01.01.22,DE*EDR*E11000146*2,27.24181745,-8.263085459,2290.385413,583.3291485,358385.8373,51.38224573,9.24671866,34289,Zierenberg,,342,51.2288935,9.4296715,21.27247406
10749,01.05.19,DE*EDR*E12100066*1,-8.435555139,-1.9250008,3883.262212,-283.160919,-91323.99455,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
10750,01.05.22,DE*UFC*E110128*1,34.85507416,5.94270427,-7688.557909,1017.107975,165952.5388,51.382234,9.246841,34289,Zierenberg,,342,51.2288935,9.4296715,21.26634584
10753,01.01.22,DE*EDR*E21000142*1,4.354733227,1.294948711,5863.330951,104.6913415,151367.3113,47.827878,12.590899,83346,Bergen (Chiemgau),,833,47.828659,12.636339,3.393265176
10764,01.03.22,DE*UFC*E110108*1,9.238114333,0.048615286,2228.9217,37.84762785,200238.2271,51.381184,9.239494,34289,Zierenberg,,342,51.2288935,9.4296715,21.48340433
10766,01.03.22,DE*UFC*E110024*1,33.40335221,-4.533975829,10485.48812,801.094714,1356256.529,47.909208,7.592273,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.83872145
10767,01.11.21,DE*EDR*E21000153*1,21.08327969,-11.97221963,4944.177058,518.3151726,492186.3056,49.944256,10.020341,97262,Hausen bei WÃ¼rzburg,,972,49.547112,10.224838,46.54069428
10769,01.09.21,DE*UFC*E110007*1,-14.13205267,2.617346413,2142.587331,-393.8601492,-447397.4837,54.013926,9.933428,24623,GroÃŸenaspe,,246,54.04306,10.213704,18.59036948
10771,01.11.19,DE*EDR*E12100020*1,7.499095089,-18.15169361,4584.943324,-50.60700646,168346.6413,52.133086,12.754556,14823,14823 MÃ¼hlenflieÃŸ-Grabow,,148,52.160095,12.779865,3.464375468
10779,01.06.21,DE*UFC*E320106*2,-39.87597203,33.8559434,10002.04958,-954.1581905,-1158391.052,53.42415,9.966352,21077,Hamburg,,210,53.483558,10.211489,17.52406092
10780,01.05.21,DE*EDR*E11000301*2,13.78544642,-7.810295419,2318.580066,156.0641926,268249.422,51.930074,8.532181,33689,Bielefeld,,336,52.028614,8.556061,11.07854171
10781,01.02.22,DE*UFC*E32000114*1,62.81139973,-9.935119641,4466.187585,1715.248368,2052450.095,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
10782,01.10.18,DE*EDR*E92100038*1,-27.89536903,-1.656202948,-2346.521779,-819.0040054,-461733.6464,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
10784,01.12.20,DE*EDR*E21000170*1,-16.78434865,-10.59398096,-1579.80907,-680.5770503,-221279.9299,50.856697,12.313322,4626,SchmÃ¶lln,,462,51.656773,6.9472599,383.77439
10786,01.10.21,DE*EDR*E21000198*1,52.58855488,5.904365658,8602.0941,1958.95724,1251675.592,51.036081,9.489578,34593,KnÃ¼llwald,,345,51.140217,9.2745376,18.96475723
10791,01.02.21,DE*EDR*E31100047*1,4.656233058,-2.29418072,4806.899585,148.6777759,33288.36818,50.52085,8.7554999,35415,35415 Pohlheim,,354,50.491861,8.655611,7.764754171
10792,01.04.22,DE*EDR*E21000204*1,41.91399336,4.092936415,5958.09603,1506.448762,982665.5209,50.950038,11.19506,99198,MÃ¶nchenholzhausen,,991,51.113131,10.933049,25.77960823
10793,01.10.18,DE*EDR*E22100030*1,-18.81267594,-3.33181341,4829.663617,-542.1337416,-289224.5177,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
10796,01.06.21,DE*UFC*E210002*1,18.07267236,2.540662122,-883.5855136,-40.85752285,274931.2051,51.773703,7.640382,59387,Ascheberg,,593,51.766927,7.460827,12.37797505
10798,01.11.20,DE*EDR*E11000322*2,-12.53666855,397.6523714,2691.433319,6866.54021,-274145.9783,50.581904,7.478944,56593,Krunkel,,565,50.431696,7.4575,16.77107057
10799,01.12.18,DE*EDR*E12100075*1,-17.05824695,-17.3559491,-3912.445354,-807.3570132,-399744.3209,53.510538,10.852775,19246,19246 Valluhn,,192,53.3003,11.0516,26.83673007
10800,01.01.21,DE*EDR*E12100015*1,-4.056638243,3.174375534,6657.537845,-202.7234523,-23320.79906,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
10802,01.09.20,DE*EDR*E21000210*1,-54.02703703,53.38361622,-5308.818478,281.7071197,-1141721.415,51.12548,6.7975,41541,Dormagen,,415,51.061111,6.820522,7.335859339
10805,01.04.22,DE*EDR*E21000128*1,45.49598666,8.124197835,2565.406656,955.1422437,856259.907,51.864909,8.369809,33334,GÃ¼tersloh,,333,51.883901,8.354353,2.363388699
10808,01.11.21,DE*EDR*E12100020*1,12.49909509,-15.7399289,4583.758558,181.3929935,262007.6413,52.133086,12.754556,14823,14823 MÃ¼hlenflieÃŸ-Grabow,,148,52.160095,12.779865,3.464375468
10810,01.09.21,DE*UFC*E320109*1,17.08229332,-3.387051122,5767.425335,698.9309373,794688.6072,50.806619,7.220173,53721,Siegburg,,537,50.798281,7.20399,1.467292457
10816,01.04.20,DE*EDR*E12100015*1,-13.89147763,-0.531512117,-1562.289089,-429.4300785,-223048.8507,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
10817,01.01.19,DE*EDR*E62100025*1,43.8381185,-0.127298288,3271.435774,1295.679067,724083.0715,49.946431,8.608135,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.08593552
10819,01.04.22,DE*UFC*E320114*2,-30.88224656,-22.97248111,-15557.25801,-1015.118942,-815049.6104,52.640926,13.244108,16540,Hohen Neuendorf,,165,52.662394,13.271513,3.019269284
10821,01.08.20,DE*EDR*E99000502*1,-10.49626097,4.396916799,5679.005851,-148.7462946,-56487.96522,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
10823,01.02.22,DE*UFC*E110012*1,-28.77299389,-6.33863795,4131.487867,-954.4518394,-921950.2582,51.105693,11.957236,6721,Teuchern,,672,49.545854,8.352779,309.0671501
10824,01.10.19,DE*EDR*E62100006*1,8.138775068,-0.722280812,8381.203451,380.9966974,406986.5033,50.300134,8.234582,65520,65520 Bad Camberg,,655,50.300794,8.234861,0.076017035
10828,01.09.21,DE*EDR*E21000183*1,15.36177649,-12.97680242,4076.109583,133.7912563,289734.5192,51.866448,8.369656,59069,Hamm,,590,51.66959,7.81033,44.27775121
10830,01.03.21,DE*EDR*E21000181*1,-9.782871363,2.980902756,7875.47218,-395.8552047,27281.05932,52.338388,10.359826,38176,Wendeburg,,381,52.262151,10.527829,14.22561322
10832,01.01.22,DE*UFC*E110028*1,-24.63284377,2.380442755,2352.495674,-733.0073446,-659547.9474,49.410226,8.341656,67105,Dannstadt-Schauernheim,,671,49.385831,8.391853,4.533602501
10833,01.09.19,DE*EDR*E92100038*1,-33.39743333,8.166384393,4450.307927,-956.8832397,-495712.3497,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
10834,01.05.22,DE*EDR*E92100039*1,5.126876223,4.58793993,8046.606373,260.9250308,223753.4061,49.308275,10.968714,91126,91126 Kammerstein,,911,49.323136,11.042675,5.610095326
10835,01.05.21,DE*EDR*E21000164*1,37.10464061,-6.318059561,1897.095212,840.041421,649204.4195,51.468373,7.594038,44289,Dortmund,,442,51.48151,7.40949,12.86472113
10837,01.04.22,DE*UFC*E110116*1,8.681681522,-3.121676091,-9934.741482,137.5970993,-87996.12174,49.839264,12.172418,92670,Windischeschenbach,,926,49.66344,12.14901,19.62293227
10838,01.03.20,DE*EDR*E02100085*1,-2.932045706,15.10365907,13013.92818,134.2022677,73715.15259,50.466056,12.184668,8527,08527 Plauen,,852,48.238569,11.353808,254.8871783
10840,01.04.19,DE*EDR*E92100038*1,-26.03086498,0.332288608,1048.139644,-766.0282623,-408994.1298,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
10842,01.02.21,DE*EDR*E21000159*1,17.76914883,3.061999339,3793.316325,527.0399689,276443.8422,47.829777,11.907303,83737,Irschenberg,,837,47.79258,11.83079,7.053617748
10843,01.02.20,DE*EDR*E12100015*1,0.357777365,8.419113605,6929.54535,69.62517513,65826.73181,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
10846,01.04.22,DE*EDR*E21000151*1,-27.90354558,7.693467333,5452.092749,-765.0443675,-442831.726,48.588522,13.366734,94036,Passau,,940,48.559526,13.4225,5.218119141
10847,01.04.21,DE*UFC*E320106*1,-54.06595318,-0.351589783,-7602.70914,-1515.568323,-1657888.344,53.42415,9.966352,21077,Hamburg,,210,53.483558,10.211489,17.52406092
10850,01.11.20,DE*EDR*E31100014*1,-6.772910347,-9.55623794,6648.168999,-222.479188,-138728.992,51.38117688,9.23966895,34289,Zierenberg,,342,51.2288935,9.4296715,21.47529874
10851,01.08.18,DE*EDR*E22100030*1,-7.447711982,-10.0424732,-1811.576318,-555.8767336,-215858.9862,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
10852,01.07.21,DE*UFC*E110030*1,-45.83836931,-5.112310144,-4898.021776,-1247.326626,-1252035.43,49.410201,8.34166,67105,Dannstadt-Schauernheim,,671,49.385831,8.391853,4.531708489
10853,01.01.21,DE*EDR*E99000502*1,27.8381185,2.162610728,4935.939909,958.6790667,573264.0715,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
10855,01.01.20,DE*EDR*E92100038*1,-18.19602559,9.34928737,4101.1888,-534.321636,-256736.0782,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
10858,01.12.20,DE*EDR*E21000167*1,-20.31053243,8.706386614,4942.464775,-516.2371717,-427868.2576,49.755871,9.959829,97084,WÃ¼rzburg,,970,49.791594,9.953112,4.001395473
10862,01.12.20,DE*EDR*E02100005*1,-15.94605052,-11.50264931,-3281.05602,-551.0270445,-322196.4994,50.893563,12.9408,9244,09244 Lichtenau,,924,49.3225632,12.121547,184.1951043
10865,01.02.21,DE*EDR*E21000203*1,-6.810390736,-0.359590105,2788.965947,-360.1775463,-44585.27033,52.421196,9.565675,30826,Garbsen,,308,52.44352,9.7226936,10.93071006
10870,01.10.18,DE*EDR*E62100024*1,49.62789845,-6.034213484,1898.28884,1059.578583,630820.3714,49.946873,8.611233,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.16670972
10873,01.10.21,DE*EDR*E21000182*1,-25.13615922,-3.177550677,11955.06666,-664.3295093,-218617.7775,51.632195,7.87476,59069,Hamm,,590,51.66959,7.81033,6.086783283
10875,01.03.21,DE*UFC*E32000112*1,-29.1610809,-8.800579161,1392.666569,-910.4292902,-770690.575,52.23117,7.876939,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.38931337
10876,01.10.21,DE*UFC*E110114*1,1.81717747,-0.004612092,-7650.904757,99.62135619,-120974.6383,49.839264,12.172418,92670,Windischeschenbach,,926,49.66344,12.14901,19.62293227
10877,01.10.19,DE*EDR*E92100038*1,-21.89536903,-4.870488662,345.7996499,-684.0040054,-339463.6464,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
10880,01.04.21,DE*UFC*E210036*1,-85.8403546,0.92112916,-16686.66346,-2315.792842,-2579410.399,50.097078,8.35332,65207,Wiesbaden,,652,50.048154,8.217435,11.11932305
10882,01.02.22,DE*EDR*E21000149*1,24.58668778,-5.895715688,1714.349513,357.5330988,318681.0892,47.927117,11.401748,82335,Berg,,823,47.76578557,11.35917449,18.21839306
10883,01.02.22,DE*EDR*E21000128*1,19.74524165,10.21590186,1824.571968,380.1974973,433911.4895,51.864909,8.369809,33334,GÃ¼tersloh,,333,51.883901,8.354353,2.363388699
10884,01.01.22,DE*UFC*E110106*1,54.62384791,-0.556414823,-223.0180112,1134.833193,1090940.682,54.363337,9.671053,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.587943476
10885,01.05.21,DE*EDR*E11000305*2,24.22981404,-9.08680523,8406.116062,845.6891489,634954.6622,52.221648,11.053737,38350,Helmstedt,,383,52.24045665,10.9958111,4.465110717
10887,01.01.20,DE*EDR*E62100007*1,-18.1618815,3.436804277,6362.169748,-503.3209333,-210785.9285,49.690307,8.603811,64625,64625 Bensheim,,646,49.6861354,8.6187296,1.16915747
10891,01.06.19,DE*EDR*E92100037*1,-18.5791473,-14.0022261,-4554.683471,-698.1887239,-363664.1372,49.271799,11.601929,92355,92355 Velburg,,923,49.312984,11.475445,10.25242222
10892,01.06.21,DE*EDR*E11000314*2,31.98655299,-21.0554836,2751.095871,582.838842,503921.3607,49.0415,11.353943,91171,Greding,,911,49.323136,11.042675,38.633636
10893,01.04.21,DE*EDR*E21000205*1,-30.57330198,-1.575447403,2074.572591,-977.3854547,-655578.5178,49.781131,10.244879,97355,Kleinlangheim,,973,49.778082,10.070273,12.54161348
10896,01.04.21,DE*EDR*E21000147*1,-29.66256721,0.392641641,6603.038078,-828.5221548,-385513.4933,48.412051,10.912778,86169,Augsburg,,861,48.367939,10.889427,5.199259574
10897,01.07.21,DE*EDR*E11000310*2,10.75771885,-23.3222712,6340.722504,285.6750274,295007.1973,53.484188,10.026537,21109,Hamburg,,211,53.50427,9.98539,3.520656599
10898,01.07.21,DE*UFC*E210016*1,-13.89804772,-25.70755392,1425.893845,-1123.832415,-215972.0798,51.65177,6.199559,47652,Weeze,,476,51.66566,6.17332,2.379363137
10906,01.01.20,DE*EDR*E92100039*1,-6.412869131,-2.769844277,2879.676014,-329.2946055,-157702.9969,49.308275,10.968714,91126,91126 Kammerstein,,911,49.323136,11.042675,5.610095326
10908,01.04.22,DE*UFC*E110012*1,-28.02224888,-6.069819228,6222.042317,-992.5070931,-747301.8407,51.105693,11.957236,6721,Teuchern,,672,49.545854,8.352779,309.0671501
