evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,charger_latest_known_status,charger_vendor,charger_model,charger_max_power,charger_max_current,connector_plug_type,connector_plug_power,connector_current_type,charger_first_connection_date,charger_last_connection_date,charger_authentication_modes,location_name,location_latitude,location_longitude,location_postal_code,location_city,location_charge_point_operator_name
10750,2022-05-01,DE*UFC*E110128*1,34.8550741625657,5.94270426969251,-7688.5579092663,1017.10797469716,165952.538844776,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-04-01T13:08:15Z,2022-05-12T16:33:11Z,"['NRC', 'NRD', 'R', 'DP']",Bühleck Nord E.ON UFC 2,51.382234,9.246841,34289,Zierenberg,UFC Germany (DE*UFC)
10751,2021-10-01,DE*EDR*E02100057*2,-10.6898724172582,-19.0650270442882,-7424.39657109645,-386.383004908315,-166298.963092509,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T08:10:49Z,"['R', 'DP']",Oberlausitz Nord DC,51.200127,14.329909,02625,02625 Bautzen,Tank & Rast
10752,2018-07-01,DE*EDR*E22100054*2,-1.93540634737962,-20.3248949438173,-6223.04756771173,-222.00258739915,-66088.1193794964,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T10:40:17Z,2022-05-12T16:35:29Z,"['R', 'DP']",Neustädter Bucht West DC,54.070886,10.755442,23730,23730 Sierksdorf,Tank & Rast
10753,2022-01-01,DE*EDR*E21000142*1,4.35473322650331,1.29494871084051,5863.33095123154,104.69134150685,151367.31132065,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-11T12:12:37Z,2022-05-12T16:43:35Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hochfelln Süd AC,47.827878,12.590899,83346,Bergen (Chiemgau),Tank & Rast
10754,2020-01-01,DE*EDR*E62100007*2,-21.7784297929247,7.98046639857767,-4428.09219584042,-636.552867476011,-265388.615464511,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T11:48:01Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
10755,2019-09-01,DE*EDR*E12100015*2,-17.2580459751298,-19.8474163317972,-7615.37080577486,-627.285055979101,-275332.070600931,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2018-01-29T11:59:01Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
10757,2018-12-01,DE*EDR*E22100035*2,-12.7910740189512,-27.8663342984327,-10518.1439282806,-478.823535093839,-98323.2960180907,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-31T10:23:52Z,2022-05-12T16:34:44Z,"['R', 'DP']",Hüttener Berge Ost DC,54.366156,9.670627,24791,24791 Alt-Duvenstedt,Tank & Rast
10758,2019-12-01,DE*EDR*E91100087*1,4.32372899343675,15.1667325763919,6515.93539937502,245.489697507715,154129.841342755,out-of-service,ABB,MD_TERRA_53,0,0,CCS,50,DC,2018-03-26T17:26:55Z,2022-04-28T08:45:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Waldnaabtal Ost DC,49.836762,12.172311,"",Windischeschenbach,Tank & Rast
10759,2018-02-01,DE*EDR*E62100007*2,-7.36401418552379,-7.14321658237879,-3735.29170820472,-326.204240097012,-161598.084597919,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T11:48:01Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
10760,2020-05-01,DE*EDR*E82100083*2,-23.0662326481559,-3.88726415049752,-4642.64328544076,-558.277820679894,-318989.295070186,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:43:46Z,"['R', 'DP']",Vaterstetten Ost DC,48.124006,11.759489,85622,Vaterstetten,Tank & Rast
10761,2020-09-01,DE*EDR*E21000128*2,-10.9519194436761,7.24590528852874,-6892.28047250676,-379.055630701179,-12592.7143743944,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2020-09-18T11:04:37Z,2022-05-12T16:35:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Süd DC,51.864909,8.369809,33334,Gütersloh,Tank & Rast
10763,2021-06-01,DE*EDR*E21000148*2,-21.7305188616293,-3.57100163775613,-4170.12831620544,-627.191307176581,-192313.168354228,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-27T12:36:29Z,2021-11-16T15:40:34Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Aachener Land Nord AC,50.818,6.215,52249,Eschweiler,Tank & Rast
10764,2022-03-01,DE*UFC*E110108*1,9.23811433287452,0.0486152859541384,2228.92169978571,37.847627853241,200238.227131174,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-03-19T05:30:51Z,2022-05-12T16:30:48Z,"['NRC', 'NRD', 'R', 'DP']",Bühleck Süd E.ON UFC 2,51.381184,9.239494,34289,Zierenberg,UFC Germany (DE*UFC)
10765,2022-02-01,DE*EDR*E11000321*1,3.38920962334948,-25.9271634606338,-6137.97620729867,-58.1275607276616,-250327.619279026,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2020-10-09T13:23:01Z,2022-05-12T16:34:46Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Dammer Berge Ost,52.539155,8.114465,49451,Holdorf,Tank & Rast
10766,2022-03-01,DE*UFC*E110024*1,33.4033522115488,-4.53397582933594,10485.4881151714,801.094713963623,1356256.52901384,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-07-01T11:46:31Z,2022-05-12T16:43:07Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Bremgarten E.ON UFC 2,47.909208,7.592273,79258,Hartheim-Bremgarten,UFC Germany (DE*UFC)
10767,2021-11-01,DE*EDR*E21000153*1,21.0832796906176,-11.9722196273174,4944.17705792969,518.315172579115,492186.305639013,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2021-01-11T14:11:43Z,2022-05-12T16:35:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Riedener Wald Ost DC,49.944256,10.020341,97262,Hausen bei Würzburg,Tank & Rast
10768,2018-09-01,DE*EDR*E02100058*2,-11.1919367145751,-6.02577303658985,-5830.9001986188,-376.262239249268,-175023.666418607,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:41:12Z,"['R', 'DP']",Oberlausitz Süd DC,51.198028,14.330231,02625,02625 Bautzen,Tank & Rast
10769,2021-09-01,DE*UFC*E110007*1,-14.1320526706239,2.61734641316076,2142.58733115906,-393.860149212102,-447397.483735754,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-23T14:26:46Z,2022-05-12T16:37:25Z,"['NRC', 'NRD', 'R', 'DP']",Brokenlande Ost E.ON UFC 2,54.013926,9.933428,24623,Großenaspe,UFC Germany (DE*UFC)
10771,2019-11-01,DE*EDR*E12100020*1,7.49909508923406,-18.151693610615,4584.94332418609,-50.6070064609896,168346.641258482,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T11:24:43Z,"['R', 'DP']",Fläming Ost DC,52.133086,12.754556,14823,14823 Mühlenfließ-Grabow,Tank & Rast
10772,2022-05-01,DE*UFC*E320108*3,11.7572321940771,-13.730844479512,423.057183703422,419.301370748389,300405.523206302,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-28T08:19:35Z,2022-05-12T16:31:16Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Königsforst West E.ON UFC CCS,50.897495,7.153358,51503,Rösrath,UFC Germany (DE*UFC)
10773,2021-09-01,DE*EDR*E21000160*2,-36.0723107513614,4.6111344658257,3772.13709156039,-937.933807813544,-454457.41473152,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-11-13T10:03:18Z,2022-05-12T16:41:02Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Lennhof West DC,51.411443,7.498424,58099,Hagen,Tank & Rast
10774,2022-04-01,DE*EDR*E22100036*2,-0.564720187243205,7.75272122015266,-4882.42618992622,89.6100672517934,-47545.6880603092,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
10776,2022-01-01,DE*EDR*E12100015*2,-2.05663824258556,-11.2006244663326,-9889.75382199919,-244.723452250926,-116995.799055693,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2018-01-29T11:59:01Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
10777,2021-04-01,DE*EDR*E21000199*2,-14.6761940219904,-2.19512513393451,-1776.07448268463,-588.46473422305,-175252.539772352,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-05T16:56:55Z,2022-05-12T16:39:38Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Garbsen Nord AC,52.422326,9.554407,30823,Garbsen,Tank & Rast
10778,2019-03-01,DE*EDR*E12100015*2,-13.6147032629082,7.0798445615002,676.087297333546,-460.052483229612,-189354.938538385,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2018-01-29T11:59:01Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
10779,2021-06-01,DE*UFC*E320106*2,-39.8759720326758,33.855943396286,10002.0495754152,-954.158190538841,-1158391.0521051,in-service,alpitronic GmbH,HYC_300,100,145,CHAdeMO,"62,5",DC,2020-10-27T12:57:36Z,2022-05-12T16:31:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge Ost 1 E.ON UFC-Chademo,53.42415,9.966352,21077,Hamburg,UFC Germany (DE*UFC)
10780,2021-05-01,DE*EDR*E11000301*2,13.7854464222665,-7.8102954185674,2318.58006561769,156.064192595993,268249.421957442,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-09-18T14:24:37Z,2022-05-12T16:35:47Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Obergassel AC,51.930074,8.532181,33689,Bielefeld,Tank & Rast
10781,2022-02-01,DE*UFC*E32000114*1,62.8113997259593,-9.93511964112783,4466.1875845311,1715.24836815003,2052450.09538438,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-29T09:06:49Z,2022-05-12T16:31:22Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Tecklenburger Land West AC,52.232271,7.88075,49545,Tecklenburger Land,UFC Germany (DE*UFC)
10782,2018-10-01,DE*EDR*E92100038*1,-27.8953690293094,-1.6562029477,-2346.52177862375,-819.004005364999,-461733.64639046,in-maintenance,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-31T14:56:50Z,2022-05-09T04:09:42Z,"['R', 'DP']",Jura West DC,49.271779,11.599725,92355,92355 Velburg,Tank & Rast
10783,2022-02-01,DE*EDR*E21000181*2,-12.4269390320188,-3.46949941193665,-8950.73171097747,-527.409480547178,-140681.957274964,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-23T08:28:28Z,2022-05-12T08:25:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Zweidorfer Holz Süd DC,52.338388,10.359826,38176,Wendeburg,Tank & Rast
10784,2020-12-01,DE*EDR*E21000170*1,-16.7843486455076,-10.5939809644237,-1579.80906969505,-680.577050336927,-221279.929876368,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-20T07:25:17Z,2022-05-12T16:38:35Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Altenburger Land Süd DC,50.856697,12.313322,04626,Schmölln,Tank & Rast
10785,2018-12-01,DE*EDR*E62100007*2,-19.3504996267724,-0.757872948655937,281.573055451083,-571.111210719326,-240039.406897188,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T11:48:01Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
10786,2021-10-01,DE*EDR*E21000198*1,52.5885548833506,5.90436565834555,8602.0941002775,1958.95723975842,1251675.59185134,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-12-16T12:52:00Z,2022-05-12T16:37:31Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hasselberg Ost DC,51.036081,9.489578,34593,Knüllwald,Tank & Rast
10787,2018-07-01,DE*EDR*E22100036*2,-7.93540634737961,-9.43203780096017,-6906.47613914031,-251.00258739915,-100697.119379496,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
10788,2021-07-01,DE*EDR*E21000145*2,-1.7737044734037,-19.008663575996,-7356.19977736359,-316.552593189847,-7015.54989592011,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-30T11:10:38Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Wildeshausen Nord AC,52.91502,8.425643,27801,Dötlingen,Tank & Rast
10789,2020-04-01,DE*EDR*E12100009*2,-13.9375647913917,36.6034980478746,-3954.87448225857,-27.7372304252847,-278943.268038368,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:39:40Z,"['R', 'DP']",Buckautal Nord DC,52.252147,12.307884,14793,14793 Ziesar,Tank & Rast
10790,2022-01-01,DE*EDR*E12100009*2,4.89727459117896,4.22605236486394,-4815.40360967036,192.969395871588,-75149.2164075739,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:39:40Z,"['R', 'DP']",Buckautal Nord DC,52.252147,12.307884,14793,14793 Ziesar,Tank & Rast
10791,2021-02-01,DE*EDR*E31100047*1,4.65623305848656,-2.2941807204915,4806.89958507436,148.677775925793,33288.3681816958,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2018-03-01T07:23:56Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Limes West AC,50.52085,8.7554999,35415,35415 Pohlheim,Tank & Rast
10792,2022-04-01,DE*EDR*E21000204*1,41.9139933607939,4.09293641518513,5958.09603036667,1506.44876244149,982665.520927738,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-21T11:30:10Z,2022-05-12T16:31:38Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Eichelborn Nord DC,50.950038,11.19506,99198,Mönchenholzhausen,Tank & Rast
10793,2018-10-01,DE*EDR*E22100030*1,-18.8126759435046,-3.33181341041126,4829.66361657357,-542.133741620379,-289224.517702556,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T07:54:43Z,2022-05-12T16:29:39Z,"['R', 'DP']",Gudow Süd DC,53.520118,10.805807,23899,23899 Gudow,Tank & Rast
10794,2019-03-01,DE*EDR*E62100024*2,3.15262856718365,3.31182496237065,-3383.2018679532,167.699986944492,-140071.886791304,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:30:45Z,"['R', 'DP']",Gräfenhausen Ost DC,49.946873,8.611233,64331,64331 Weiterstadt,Tank & Rast
10795,2021-02-01,DE*EDR*E62100007*2,-19.3640141855238,0.0823473273956488,-3547.24659542277,-535.204240097012,-237688.084597919,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T11:48:01Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
10796,2021-06-01,DE*UFC*E210002*1,18.0726723596478,2.54066212213779,-883.585513642454,-40.8575228489733,274931.205077453,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-09-18T08:00:10Z,2022-05-12T16:31:02Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte im Mersch,51.773703,7.640382,59387,Ascheberg,UFC Germany (DE*UFC)
10797,2021-10-01,DE*EDR*E31100047*2,-11.4575259841417,-14.6088535542185,-9406.40849858073,-491.353220840428,-502452.730904038,in-service,ABB,MD_TERRA_53,50,73,Mennekes,43,AC,2018-03-01T07:23:56Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Limes West AC,50.52085,8.7554999,35415,35415 Pohlheim,Tank & Rast
10798,2020-11-01,DE*EDR*E11000322*2,-12.5366685492124,397.652371371504,2691.43331918605,6866.54020985691,-274145.97826369,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2020-10-22T07:42:57Z,2022-05-12T16:37:00Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Epgert Ost,50.581904,7.478944,56593,Krunkel,Tank & Rast
10799,2018-12-01,DE*EDR*E12100075*1,-17.0582469462736,-17.3559491043791,-3912.44535392824,-807.357013153549,-399744.32089415,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:40:37Z,"['R', 'DP']",Schaalsee Süd DC,53.510538,10.852775,19246,19246 Valluhn,Tank & Rast
10800,2021-01-01,DE*EDR*E12100015*1,-4.05663824258556,3.17437553366739,6657.53784466748,-202.723452250926,-23320.7990556926,in-service,EFACEC,Efapower-EV QC,0,0,CCS,50,DC,2018-01-29T11:59:00Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
10801,2019-02-01,DE*EDR*E02100073*2,-4.57611337463004,-3.07590976611676,3259.59929033642,-156.352008142094,-26694.8640067749,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:28:55Z,"['R', 'DP']",Rohnetal Süd DC,51.432622,11.423106,06542,06542 Wolferstedt,Tank & Rast
10802,2020-09-01,DE*EDR*E21000210*1,-54.0270370349862,53.3836162230733,-5308.81847757301,281.707119712842,-1141721.41531542,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-09-17T09:00:19Z,2022-05-12T16:31:28Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Nievenheim Ost,51.12548,6.7975,41541,Dormagen,Tank & Rast
10805,2022-04-01,DE*EDR*E21000128*1,45.4959866560262,8.12419783479235,2565.40665647505,955.142243671627,856259.906978369,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-09-18T11:04:37Z,2022-05-12T16:35:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Süd DC,51.864909,8.369809,33334,Gütersloh,Tank & Rast
10806,2020-11-01,DE*EDR*E21000190*2,-33.7723477539412,-29.0786665975497,-3651.68531053474,-1189.77334093227,-429939.286682198,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-11-26T13:12:04Z,2022-05-12T16:29:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Tecklenburger Land Ost DC,52.233763,7.882231,49545,Tecklenburger Land,Tank & Rast
10807,2021-05-01,DE*EDR*E21000207*1,11.8527062517373,2.00055161979266,2923.44281194487,214.810960729201,302993.103186157,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-28T07:25:28Z,2022-05-12T16:38:42Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Lechwiesen Süd AC,48.058604,10.848661,86899,Landsberg am Lech,Tank & Rast
10808,2021-11-01,DE*EDR*E12100020*1,12.4990950892341,-15.7399289047327,4583.75855797191,181.39299353901,262007.641258482,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T11:24:43Z,"['R', 'DP']",Fläming Ost DC,52.133086,12.754556,14823,14823 Mühlenfließ-Grabow,Tank & Rast
10810,2021-09-01,DE*UFC*E320109*1,17.0822933227981,-3.38705112169002,5767.42533539202,698.930937339004,794688.607188427,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-28T10:53:58Z,2022-05-12T16:31:16Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg West E.ON UFC-CCS,50.806619,7.220173,53721,Siegburg,UFC Germany (DE*UFC)
10811,2021-08-01,DE*EDR*E21000152*2,-15.9492793504891,-4.15711919925799,-4489.0360056472,-794.780566398437,-656438.253260431,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-16T10:51:40Z,2022-05-12T16:30:20Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Spessart Nord DC,49.898259,9.394119,63879,Weibersbrunn,Tank & Rast
10812,2020-05-01,DE*EDR*E02100052*1,-7.69354660219768,-6.38089228283973,-2455.33915085088,-213.842212024613,-36360.16303531,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T07:41:28Z,2022-05-12T16:33:10Z,"['R', 'DP']",Muldental Süd DC,51.260748,12.705249,04668,04668 Grimma,Tank & Rast
10813,2021-11-01,DE*EDR*E21000128*2,7.234760490528,4.03383954486772,-5728.0000947702,92.6976364762406,190749.7278908,in-service,EFACEC,Efapower-EV QC,0,0,Mennekes,22,AC,2020-09-18T11:04:37Z,2022-05-12T16:35:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Süd DC,51.864909,8.369809,33334,Gütersloh,Tank & Rast
10814,2021-04-01,DE*EDR*E21000163*1,-38.1793852444343,-30.5994630123818,-7651.22519902821,-1298.98970774385,-562808.00277021,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2021-02-18T13:33:44Z,2022-05-12T16:43:45Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bottrop Süd AC,51.539799,6.88726,46242,Bottrop,Tank & Rast
10816,2020-04-01,DE*EDR*E12100015*1,-13.8914776251563,-0.531512116655346,-1562.2890885268,-429.430078547798,-223048.850686487,in-service,EFACEC,Efapower-EV QC,0,0,CCS,50,DC,2018-01-29T11:59:00Z,2022-05-12T16:43:26Z,"['R', 'DP']",Demminer Land DC,53.855931,13.33372,17129,Völschow,Tank & Rast
10817,2019-01-01,DE*EDR*E62100025*1,43.8381185034706,-0.127298287534288,3271.43577364517,1295.67906674217,724083.071481589,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T13:15:49Z,2022-05-12T16:41:37Z,"['R', 'DP']",Gräfenhausen West DC,49.946431,8.608135,64331,64331 Weiterstadt,Tank & Rast
10818,2020-07-01,DE*EDR*E12100075*2,-24.3082509515281,-24.6288800208574,-9979.22205052028,-921.349885076228,-363970.699357555,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:40:37Z,"['R', 'DP']",Schaalsee Süd DC,53.510538,10.852775,19246,19246 Valluhn,Tank & Rast
10819,2022-04-01,DE*UFC*E320114*2,-30.8822465620003,-22.9724811098142,-15557.2580101675,-1015.1189422342,-815049.610354162,in-service,alpitronic GmbH,HYC_300,60,87,CHAdeMO,"62,5",DC,2021-09-13T15:08:59Z,2022-05-12T16:31:25Z,"['NRC', 'NRD', 'R', 'DP']",Stolper Heide E.ON UFC 2-CCS,52.640926,13.244108,16540,Hohen Neuendorf,UFC Germany (DE*UFC)
10820,2022-02-01,DE*EDR*E92100078*2,-5.61500181960568,-12.1564440834188,-7168.85342511607,-321.17791231012,-152593.153004552,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:32:07Z,"['R', 'DP']",Thüringer Wald Nord DC,50.726515,10.842037,99331,98716 Geraberg,Tank & Rast
10821,2020-08-01,DE*EDR*E99000502*1,-10.4962609701031,4.39691679869247,5679.00585068335,-148.746294642389,-56487.9652197464,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2019-01-22T08:55:43Z,2022-05-12T16:33:43Z,"['R', 'DP']",Wetterau West DC,50.356513,8.692383,61239,61239 Ober-Mörlen,Tank & Rast
10822,2018-06-01,DE*EDR*E02100043*2,25.332316233361,-9.46194404907217,-4963.42715102754,494.987131443646,151661.332985137,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T11:53:44Z,2022-05-12T16:35:25Z,"['R', 'DP']",Köckern West DC,51.607277,12.183264,06794,06794 Sandersdorf-Brehna,Tank & Rast
10823,2022-02-01,DE*UFC*E110012*1,-28.7729938907724,-6.33863795047169,4131.48786675184,-954.451839422178,-921950.258190729,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-09-03T06:43:13Z,2022-05-12T16:36:40Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Osterfeld Ost E.ON UFC 4,51.105693,11.957236,06721,Teuchern,UFC Germany (DE*UFC)
10824,2019-10-01,DE*EDR*E62100006*1,8.13877506824323,-0.722280812280978,8381.20345057435,380.996697354945,406986.503262447,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T10:59:44Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
10826,2022-01-01,DE*EDR*E21000197*2,-7.82882710805498,-17.0119794951807,-8122.82793149778,-437.250641311791,26250.1746102085,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-10-21T07:53:43Z,2022-05-12T16:35:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Hermsdorfer Kreuz West DC,50.87499,11.846279,07629,Hermsdorf,Tank & Rast
10828,2021-09-01,DE*EDR*E21000183*1,15.3617764868298,-12.9768024159783,4076.1095827524,133.791256348682,289734.519188129,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-08T10:34:06Z,2022-05-12T16:43:01Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Gütersloh Nord DC,51.866448,8.369656,59069,Hamm,Tank & Rast
10829,2022-02-01,DE*UFC*E320122*1,36.8784853805219,18.5847142825946,-6072.59614865857,950.81548881791,552281.368132437,out-of-service,alpitronic GmbH,HYC_300,300,435,CCS,300,DC,2020-07-22T14:56:40Z,2022-05-04T08:48:43Z,"['NRC', 'NRD', 'R', 'DP']",Trave E.ON UFC - CCS 2,53.818714,10.479528,23858,Reinfeld,UFC Germany (DE*UFC)
10830,2021-03-01,DE*EDR*E21000181*1,-9.78287136334712,2.98090275554497,7875.47218035361,-395.855204686685,27281.0593218507,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-23T08:28:28Z,2022-05-12T08:25:07Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Zweidorfer Holz Süd DC,52.338388,10.359826,38176,Wendeburg,Tank & Rast
